,date,game_name,home,away,bookie,home_odds,draw_odds,away_odds,winner
215,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,bwin,1.5,2.2,1.95,
216,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Coolbet,1.64,2.2,1.95,
217,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Curebet,1.71,2.16,1.78,
218,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,GGBET,1.65,2.26,1.73,
219,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Lasbet,1.74,2.19,1.8,
220,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Marathonbet,1.65,2.32,1.78,
221,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Pinnacle,1.76,2.23,1.82,
222,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,Unibet,1.7,2.15,1.85,
223,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,William Hill,1.55,2.1,1.8,
224,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,10x10bet,2.12,2.59,1.32,
225,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,1xBet,2.12,2.44,1.35,
226,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Asianodds,2.16,2.54,1.33,
227,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,bet-at-home,2.05,2.3,1.27,
228,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,bet365,2.1,2.4,1.3,
229,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Betsensation,2.15,2.63,1.34,
230,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,bwin,2.0,2.5,1.3,
231,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Coolbet,2.1,2.48,1.38,
232,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Curebet,2.07,2.53,1.29,
233,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,GGBET,2.08,2.53,1.26,
234,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Lasbet,2.11,2.58,1.31,
235,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Marathonbet,2.13,2.45,1.33,
236,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Pinnacle,2.14,2.58,1.33,
237,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,Unibet,2.15,2.5,1.3,
238,"Today, 04 Dec  2021, 15:00",Cardiff - Sheffield Utd,Cardiff,Sheffield Utd,William Hill,2.2,2.2,1.25,
239,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,10x10bet,1.2,2.08,2.97,
240,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,1xBet,1.17,2.22,2.78,
241,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Asianodds,1.23,2.06,2.96,
242,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,bet-at-home,1.15,1.95,2.75,
243,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,,1.15,2.1,2.75,
244,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Betsensation,1.22,2.11,3.0,
245,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,bwin,1.1,2.1,3.0,
246,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Coolbet,1.26,2.1,2.78,
247,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Curebet,1.18,2.03,2.91,
248,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,GGBET,1.14,2.1,2.85,
249,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Lasbet,1.2,2.07,2.95,
250,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Marathonbet,1.15,2.22,2.8,
251,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,Pinnacle,1.23,2.07,2.94,
252,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,,1.15,2.2,2.8,
253,"Today, 04 Dec  2021, 15:00",Millwall - Birmingham,Millwall,Birmingham,William Hill,1.1,2.1,2.7,
254,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,10x10bet,0.86,2.5,3.8,
255,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,1xBet,0.88,2.64,3.36,
256,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Asianodds,0.86,2.49,3.89,
257,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,bet-at-home,0.82,2.45,3.3,
258,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,bet365,0.83,2.5,3.33,
259,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Betsensation,0.87,2.53,3.9,
260,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,bwin,0.83,2.5,3.4,
261,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Coolbet,0.88,2.6,3.54,
262,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Curebet,0.84,2.45,3.75,
263,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,GGBET,0.85,2.67,3.21,
264,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Lasbet,0.85,2.47,3.8,
265,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Marathonbet,0.86,2.65,3.4,
266,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Pinnacle,0.85,2.51,3.87,
267,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,Unibet,0.86,2.5,3.65,
268,"Today, 04 Dec  2021, 15:00",Nottingham - Peterborough,Nottingham,Peterborough,William Hill,0.78,2.4,3.6,
269,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,10x10bet,1.68,2.28,1.84,
270,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,1xBet,1.62,2.24,1.88,
271,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Asianodds,1.7,2.22,1.89,
272,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,bet-at-home,1.55,2.1,1.85,
273,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,bet365,1.6,2.3,1.75,
274,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Betsensation,1.7,2.31,1.87,
275,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,bwin,1.45,2.3,1.85,
276,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Coolbet,1.7,2.24,1.85,
277,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Curebet,1.64,2.23,1.8,
278,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,GGBET,1.55,2.36,1.77,
279,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Lasbet,1.66,2.26,1.83,
280,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Marathonbet,1.62,2.24,1.88,
281,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Pinnacle,1.67,2.27,1.88,
282,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,Unibet,1.6,2.25,1.88,
283,"Today, 04 Dec  2021, 15:00",Reading - Hull,Reading,Hull,William Hill,1.45,2.1,2.0,
284,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,10x10bet,1.38,2.41,2.14,
285,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,1xBet,1.4,2.52,2.17,
286,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Asianodds,1.35,2.5,2.21,
287,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,bet-at-home,1.29,2.4,2.05,
288,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,bet365,1.3,2.3,2.1,
289,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Betsensation,1.4,2.47,2.17,
290,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,bwin,1.25,2.5,2.0,
291,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Coolbet,1.42,2.46,2.15,
292,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Curebet,1.38,2.41,2.14,
293,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,GGBET,1.32,2.4,2.28,
294,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Lasbet,1.4,2.47,2.17,
295,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Marathonbet,1.38,2.5,2.14,
296,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Pinnacle,1.36,2.49,2.2,
297,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,Unibet,1.3,2.45,2.3,
298,"Today, 04 Dec  2021, 15:00",Newcastle - Burnley,Newcastle,Burnley,William Hill,1.25,2.4,2.1,
299,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,10x10bet,1.54,2.15,2.13,
300,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,1xBet,1.58,2.2,2.17,
301,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Asianodds,1.59,2.1,2.19,
302,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,bet-at-home,1.48,2.1,2.0,
303,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,bet365,1.45,2.2,2.0,
304,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Betsensation,1.57,2.19,2.16,
305,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,bwin,1.45,2.2,1.95,
306,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Coolbet,1.62,2.15,2.12,
307,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Curebet,1.54,2.15,2.13,
308,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,GGBET,1.53,2.13,2.19,
309,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Lasbet,1.57,2.19,2.16,
310,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Marathonbet,1.55,2.18,2.14,
311,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Pinnacle,1.56,2.18,2.16,
312,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,Unibet,1.6,2.15,2.15,
313,"Today, 04 Dec  2021, 15:00",Southampton - Brighton,Southampton,Brighton,William Hill,1.45,2.0,2.1,
314,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,10x10bet,6.5,3.8,0.45,
315,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,1xBet,6.4,4.0,0.46,
316,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Asianodds,6.62,3.75,0.46,
317,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,bet-at-home,5.6,3.7,0.44,
318,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,bet365,6.0,3.5,0.44,
319,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Betsensation,6.7,3.9,0.46,
320,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,bwin,5.75,3.6,0.44,
321,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Coolbet,6.6,3.8,0.47,
322,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Curebet,6.5,3.8,0.45,
323,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,GGBET,6.53,4.03,0.43,
324,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Lasbet,6.7,3.9,0.46,
325,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Marathonbet,6.8,3.9,0.44,
326,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Pinnacle,6.7,3.84,0.45,
327,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,Unibet,7.5,3.9,0.43,
328,"Today, 04 Dec  2021, 15:00",Wolves - Liverpool,Wolves,Liverpool,William Hill,6.5,3.5,0.42,
329,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,10x10bet,1.43,2.62,1.8,
330,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,1xBet,1.44,2.82,1.86,
331,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Asianodds,1.5,2.65,1.84,
332,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,bet-at-home,1.4,2.45,1.7,
333,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,bet365,1.5,2.5,1.75,
334,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Betsensation,1.44,2.64,1.81,
335,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,bwin,1.4,2.5,1.7,
336,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Coolbet,1.4,2.55,1.9,
337,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Curebet,1.43,2.62,1.8,
338,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,GGBET,1.41,2.61,1.68,
339,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Lasbet,1.45,2.66,1.82,
340,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Marathonbet,1.42,2.82,1.86,
341,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Pinnacle,1.46,2.65,1.83,
342,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,Unibet,1.4,2.65,1.8,
343,"Today, 04 Dec  2021, 15:00",Accrington - Fleetwood,Accrington,Fleetwood,William Hill,1.25,2.5,1.75,
344,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,10x10bet,1.01,2.65,2.64,
345,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,1xBet,1.06,2.8,2.66,
346,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Asianodds,1.05,2.67,2.66,
347,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,bet-at-home,0.98,2.55,2.4,
348,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,bet365,1.0,2.5,2.75,
349,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Betsensation,1.02,2.67,2.66,
350,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,bwin,1.0,2.4,2.5,
351,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Coolbet,1.1,2.75,2.4,
352,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Curebet,1.01,2.65,2.64,
353,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,GGBET,1.0,2.64,2.45,
354,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Lasbet,1.03,2.7,2.68,
355,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Marathonbet,1.04,2.8,2.68,
356,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Pinnacle,1.05,2.66,2.66,
357,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,Unibet,1.05,2.7,2.4,
358,"Today, 04 Dec  2021, 15:00",Sunderland - Oxford Utd,Sunderland,Oxford Utd,William Hill,0.95,2.4,2.5,
359,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,10x10bet,1.59,2.25,1.85,
360,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,1xBet,1.46,2.48,1.74,
361,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Asianodds,1.61,2.37,1.84,
362,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,bet-at-home,1.36,2.4,1.7,
363,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,bet365,1.3,2.4,1.75,
364,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Betsensation,1.52,2.14,1.78,
365,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,bwin,1.45,2.3,1.65,
366,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Coolbet,1.5,2.5,1.8,
367,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Curebet,1.58,2.23,1.84,
368,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,GGBET,1.42,2.25,1.73,
369,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Lasbet,1.52,2.14,1.78,
370,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Marathonbet,1.46,2.48,1.74,
371,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Pinnacle,1.61,2.24,1.84,
372,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,Unibet,1.32,2.4,1.75,
373,"Today, 04 Dec  2021, 15:00",Aldershot - Altrincham,Aldershot,Altrincham,William Hill,1.45,2.3,1.55,
374,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,10x10bet,0.87,2.88,2.96,
375,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,1xBet,0.86,2.74,2.94,
376,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Asianodds,0.88,2.85,3.06,
377,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,bet-at-home,0.85,2.6,2.65,
378,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,bet365,0.8,2.6,2.8,
379,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Betsensation,0.83,2.75,2.82,
380,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,bwin,0.83,2.75,2.6,
381,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Coolbet,0.95,2.75,2.85,
382,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Curebet,0.86,2.86,2.93,
383,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,GGBET,0.78,2.72,2.9,
384,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Lasbet,0.83,2.75,2.82,
385,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Marathonbet,0.85,2.75,2.98,
386,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Pinnacle,0.86,2.85,2.99,
387,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,Unibet,0.85,2.7,2.65,
388,"Today, 04 Dec  2021, 15:00",Barnet - Maidenhead,Barnet,Maidenhead,William Hill,0.95,2.3,2.5,
389,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,10x10bet,0.52,3.33,5.5,
390,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,1xBet,0.51,3.4,5.0,
391,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Asianodds,0.51,3.34,5.42,
392,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,bet-at-home,0.47,3.3,4.6,
393,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,bet365,0.45,3.5,4.5,
394,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Betsensation,0.49,3.2,5.2,
395,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,bwin,0.44,3.6,4.75,
396,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Coolbet,0.5,3.5,5.75,
397,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Curebet,0.51,3.3,5.4,
398,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,GGBET,0.51,3.12,4.52,
399,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Lasbet,0.49,3.2,5.2,
400,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Marathonbet,0.5,3.4,5.05,
401,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Pinnacle,0.51,3.34,5.42,
402,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,Unibet,0.47,3.5,4.2,
403,"Today, 04 Dec  2021, 15:00",Bromley - Wealdstone,Bromley,Wealdstone,William Hill,0.44,3.0,5.5,
404,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,10x10bet,1.9,2.45,1.45,
405,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,1xBet,1.83,2.42,1.44,
406,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Asianodds,1.93,2.4,1.45,
407,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,bet-at-home,1.7,2.25,1.41,
408,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,bet365,1.7,2.3,1.37,
409,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Betsensation,1.82,2.33,1.38,
410,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,bwin,1.5,2.4,1.5,
411,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Coolbet,1.85,2.4,1.55,
412,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Curebet,1.89,2.41,1.44,
413,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,GGBET,1.81,2.25,1.36,
414,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Lasbet,1.82,2.33,1.38,
415,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Marathonbet,1.83,2.42,1.42,
416,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Pinnacle,1.92,2.4,1.46,
417,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,Unibet,1.8,2.25,1.38,
418,"Today, 04 Dec  2021, 15:00",Dag & Red - Grimsby,Dag & Red,Grimsby,William Hill,1.55,2.25,1.5,
419,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,10x10bet,8.3,4.1,0.35,
420,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,1xBet,7.5,4.2,0.34,
421,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Asianodds,8.15,4.41,0.32,
422,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,bet-at-home,7.6,4.0,0.29,
423,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,bet365,7.0,4.25,0.28,
424,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Betsensation,7.8,3.8,0.33,
425,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,bwin,6.5,4.0,0.34,
426,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Coolbet,9.0,4.25,0.33,
427,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Curebet,8.2,4.0,0.35,
428,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,GGBET,7.04,3.73,0.33,
429,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Lasbet,7.8,3.8,0.33,
430,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Marathonbet,7.7,4.2,0.33,
431,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Pinnacle,7.96,4.15,0.34,
432,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,Unibet,7.0,3.8,0.3,
433,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,William Hill,6.5,3.2,0.36,
434,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,10x10bet,1.49,2.23,2.0,
435,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,1xBet,1.42,2.36,1.9,
436,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Asianodds,1.5,2.23,2.04,
