,date,game_name,home,away,bookie,home_odds,draw_odds,away_odds,winner
119,"Today, 04 Dec  2021, 15:00",Leyton Orient - Tranmere,Leyton Orient,Tranmere,William Hill,0.8,2.4,3.5,
120,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,10x10bet,0.81,2.52,3.8,
121,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,1xBet,0.78,2.82,3.48,
122,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,Asianodds,0.84,2.45,4.0,
123,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,bet-at-home,0.79,2.6,3.3,
124,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,bet365,0.75,2.6,3.75,
125,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,Betsensation,0.83,2.59,3.9,
126,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,bwin,0.68,2.5,3.33,
127,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,Coolbet,0.73,2.85,4.0,
128,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,Curebet,0.81,2.52,3.8,
129,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,GGBET,0.8,2.58,3.35,
130,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,Lasbet,0.82,2.57,3.9,
131,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,Marathonbet,0.78,2.78,3.5,
132,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,Pinnacle,0.83,2.57,3.5,
133,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,Unibet,0.73,2.65,3.75,
134,"Today, 04 Dec  2021, 15:00",Lincoln - Hartlepool,Lincoln,Hartlepool,William Hill,0.73,2.6,3.75,
135,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,10x10bet,0.74,2.58,4.3,
136,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,1xBet,0.75,2.84,3.7,
137,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,Asianodds,0.74,2.49,4.34,
138,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,bet-at-home,0.65,2.9,3.8,
139,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,bet365,0.7,2.75,4.0,
140,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,Betsensation,0.76,2.64,4.4,
141,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,bwin,0.68,2.4,3.6,
142,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,Coolbet,0.72,2.85,4.0,
143,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,Curebet,0.74,2.58,4.3,
144,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,GGBET,0.72,2.78,3.58,
145,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,Lasbet,0.75,2.62,4.3,
146,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,Marathonbet,0.73,2.85,3.75,
147,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,Pinnacle,0.74,2.5,4.31,
148,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,Unibet,0.75,2.5,4.1,
149,"Today, 04 Dec  2021, 15:00",Portsmouth - Harrogate,Portsmouth,Harrogate,William Hill,0.7,2.75,3.75,
